Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.6,24.4,24.8,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,BPHIGH,0606000,,High Blood Pressure
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.3,24.1,24.5,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,BPHIGH,0616000,,High Blood Pressure
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.6,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,STROKE,0616000,,Stroke
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5,5.2,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,COPD,0616350,,COPD
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.4,25.2,25.5,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,BPHIGH,0619766,,High Blood Pressure
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CHD,0613588,,Coronary Heart Disease
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,COPD,0619766,,COPD
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,26.7,26.5,27,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,BPHIGH,0603666,,High Blood Pressure
2017,CA,California,Burbank,City,BRFSS,Health Outcomes,0608954,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,103340,"(34.1879799605, -118.323429032)",HLTHOUT,CHD,0608954,,Coronary Heart Disease
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4,4.2,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,CHD,0606000,,Coronary Heart Disease
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.1,33.9,34.3,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,BPHIGH,0615044,,High Blood Pressure
2017,CA,California,Bellflower,City,BRFSS,Health Outcomes,0604982,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.5,27.4,27.7,,,76616,"(33.8880417923, -118.127100236)",HLTHOUT,BPHIGH,0604982,,High Blood Pressure
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5.1,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,COPD,0616000,,COPD
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.8,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,STROKE,0616350,,Stroke
2017,CA,California,Carlsbad,City,BRFSS,Health Outcomes,0611194,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.8,4.1,,,105328,"(33.1248051026, -117.282903303)",HLTHOUT,COPD,0611194,,COPD
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CASTHMA,0613014,,Current Asthma
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,0617918,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.8,4.9,,,101123,"(37.6861552276, -122.468298024)",HLTHOUT,CANCER,0617918,,Cancer (except skin)
2017,CA,California,Clovis,City,BRFSS,Unhealthy Behaviors,0614218,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14,13.6,14.4,,,95631,"(36.8289400179, -119.68665285)",UNHBEH,CSMOKING,0614218,,Current Smoking
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.2,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CANCER,0614218,,Cancer (except skin)
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CHD,0614218,,Coronary Heart Disease
2017,CA,California,Downey,City,BRFSS,Unhealthy Behaviors,0619766,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.2,11.9,12.6,,,111772,"(33.937867256, -118.131150116)",UNHBEH,CSMOKING,0619766,,Current Smoking
2017,CA,California,Chino,City,BRFSS,Health Outcomes,0613210,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.8,,,77983,"(33.983588126, -117.665296584)",HLTHOUT,STROKE,0613210,,Stroke
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.3,24.1,24.6,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,BPHIGH,0613214,,High Blood Pressure
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,11,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,CASTHMA,0615044,,Current Asthma
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.6,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CANCER,0613588,,Cancer (except skin)
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.6,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,CASTHMA,0619766,,Current Asthma
2017,CA,California,Apple Valley,City,BRFSS,Unhealthy Behaviors,0602364,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,17,16.4,17.5,,,69135,"(34.5315984948, -117.211012664)",UNHBEH,CSMOKING,0602364,,Current Smoking
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,CASTHMA,0616350,,Current Asthma
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.5,5.5,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CANCER,0613392,,Cancer (except skin)
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.7,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,CHD,0615044,,Coronary Heart Disease
2017,CA,California,Carlsbad,City,BRFSS,Unhealthy Behaviors,0611194,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,9.7,10.8,,,105328,"(33.1248051026, -117.282903303)",UNHBEH,CSMOKING,0611194,,Current Smoking
2017,CA,California,Buena Park,City,BRFSS,Health Outcomes,0608786,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.8,,,80530,"(33.8572126844, -118.004517591)",HLTHOUT,STROKE,0608786,,Stroke
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.4,9.7,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,CASTHMA,0602364,,Current Asthma
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5,5.4,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,COPD,0616532,,COPD
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.7,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,STROKE,0613392,,Stroke
2017,CA,California,Bellflower,City,BRFSS,Health Outcomes,0604982,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.5,,,76616,"(33.8880417923, -118.127100236)",HLTHOUT,COPD,0604982,,COPD
2017,CA,California,Chula Vista,City,BRFSS,Unhealthy Behaviors,0613392,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.5,12.2,12.8,,,243916,"(32.6282964262, -117.010042407)",UNHBEH,CSMOKING,0613392,,Current Smoking
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,CASTHMA,0616532,,Current Asthma
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,4.9,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CHD,0613392,,Coronary Heart Disease
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.1,2.1,2.2,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,STROKE,0613214,,Stroke
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.4,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,CASTHMA,0603666,,Current Asthma
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.3,7.2,7.5,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,CASTHMA,0613214,,Current Asthma
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.1,6.5,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,COPD,0613588,,COPD
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.7,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,COPD,0613392,,COPD
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.9,6,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,CANCER,0603526,,Cancer (except skin)
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,CANCER,0602364,,Cancer (except skin)
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.4,27.2,27.6,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,BPHIGH,0611530,,High Blood Pressure
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,CHD,0619766,,Coronary Heart Disease
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,COPD,0603666,,COPD
2017,CA,California,Burbank,City,BRFSS,Unhealthy Behaviors,0608954,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.3,11.9,12.7,,,103340,"(34.1879799605, -118.323429032)",UNHBEH,CSMOKING,0608954,,Current Smoking
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,CHD,0603526,,Coronary Heart Disease
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,5,5.1,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,CANCER,0611530,,Cancer (except skin)
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.6,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CANCER,0613014,,Cancer (except skin)
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.1,27.9,28.3,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,BPHIGH,0622020,,High Blood Pressure
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,10,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,CASTHMA,0621712,,Current Asthma
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.2,5.5,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,COPD,0623182,,COPD
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.1,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CANCER,0622804,,Cancer (except skin)
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.4,4.5,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,CHD,0622020,,Coronary Heart Disease
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.9,3,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,STROKE,0623182,,Stroke
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.6,3.6,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,STROKE,0627000,,Stroke
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3,3.2,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,COPD,0626000,,COPD
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.7,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,COPD,0622020,,COPD
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.5,28.3,28.6,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,BPHIGH,0622230,,High Blood Pressure
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,CASTHMA,0623182,,Current Asthma
2017,CA,California,Folsom,City,BRFSS,Health Outcomes,0624638,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,26.2,25.9,26.6,,,72203,"(38.6750494328, -121.147605753)",HLTHOUT,BPHIGH,0624638,,High Blood Pressure
2017,CA,California,Hayward,City,BRFSS,Health Outcomes,0633000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.7,,,144186,"(37.6329591551, -122.077051051)",HLTHOUT,STROKE,0633000,,Stroke
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.8,24.7,24.9,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,BPHIGH,0630000,,High Blood Pressure
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.4,2.6,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,STROKE,0628000,,Stroke
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.3,3.5,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,STROKE,0632548,,Stroke
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.7,4.8,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,CANCER,0622230,,Cancer (except skin)
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.3,3.4,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,STROKE,0621712,,Stroke
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2,1.9,2,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,STROKE,0626000,,Stroke
2017,CA,California,Hayward,City,BRFSS,Health Outcomes,0633000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,26.7,26.6,26.8,,,144186,"(37.6329591551, -122.077051051)",HLTHOUT,BPHIGH,0633000,,High Blood Pressure
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.5,29.3,29.7,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,BPHIGH,0623182,,High Blood Pressure
2017,CA,California,Fontana,City,BRFSS,Health Outcomes,0624680,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.8,,,196069,"(34.0974227833, -117.459241285)",HLTHOUT,CASTHMA,0624680,,Current Asthma
2017,CA,California,Fresno,City,BRFSS,Unhealthy Behaviors,0627000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.8,16.6,17,,,494665,"(36.7826786711, -119.794126569)",UNHBEH,CSMOKING,0627000,,Current Smoking
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.4,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,CANCER,0632548,,Cancer (except skin)
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.4,22.3,22.6,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,BPHIGH,0626000,,High Blood Pressure
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.6,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,CHD,0632548,,Coronary Heart Disease
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.3,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,CANCER,0626000,,Cancer (except skin)
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.8,6.2,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,COPD,0622804,,COPD
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.9,3,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,STROKE,0629000,,Stroke
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30,29.8,30.1,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,BPHIGH,0632548,,High Blood Pressure
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.7,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,CANCER,0628000,,Cancer (except skin)
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.4,3.5,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,STROKE,0622230,,Stroke
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,CHD,0630000,,Coronary Heart Disease
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.6,6.7,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,COPD,0627000,,COPD
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,7,7.4,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,COPD,0621712,,COPD
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7.1,7.3,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,CASTHMA,0626000,,Current Asthma
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.3,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,CHD,0629000,,Coronary Heart Disease
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,CANCER,0630000,,Cancer (except skin)
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.8,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,STROKE,0630000,,Stroke
2017,CA,California,El Monte,City,BRFSS,Unhealthy Behaviors,0622230,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.8,15.4,16.1,,,113475,"(34.073919653, -118.029071951)",UNHBEH,CSMOKING,0622230,,Current Smoking
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5.1,5.2,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,CANCER,0629000,,Cancer (except skin)
2017,CA,California,Fremont,City,BRFSS,Unhealthy Behaviors,0626000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9,9.5,,,214089,"(37.5278685405, -121.984121512)",UNHBEH,CSMOKING,0626000,,Current Smoking
2017,CA,California,Glendale,City,BRFSS,Unhealthy Behaviors,0630000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.8,13.4,14.2,,,191719,"(34.181889373, -118.24676666)",UNHBEH,CSMOKING,0630000,,Current Smoking
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,CANCER,0623182,,Cancer (except skin)
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9,9.2,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CASTHMA,0622804,,Current Asthma
2017,CA,California,Fullerton,City,BRFSS,Unhealthy Behaviors,0628000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.9,11.6,12.3,,,135161,"(33.8840378013, -117.927850895)",UNHBEH,CSMOKING,0628000,,Current Smoking
2017,CA,California,Elk Grove,City,BRFSS,Unhealthy Behaviors,0622020,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.2,11.9,12.5,,,153015,"(38.4159992006, -121.384137762)",UNHBEH,CSMOKING,0622020,,Current Smoking
