Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,Short_Question_Text,Latitude,Longitude,Latitude,Longitude,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2017,TX,Texas,Carrollton,City,BRFSS,Health Outcomes,4813024,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.3,119097,"(32.988438459, -96.900137433)",HLTHOUT,CHD,4813024,Coronary Heart Disease,32.988438459,-96.900137433,32.9884,-96.9001,243.66,0.08,9.34,66.52,1.43,1.96,3.28,1.08
2017,CA,California,Carson,City,BRFSS,Health Outcomes,611530,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,91714,"(33.8374083001, -118.255936422)",HLTHOUT,CHD,611530,Coronary Heart Disease,33.8374083001,-118.255936422,33.8374,-118.2559,307.08,1.58,10.2,135.9,5.96,13.71,15.91,0.71
2017,NC,North Carolin,Cary,City,BRFSS,Health Outcomes,3710740,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4.0,4.2,135234,"(35.7814978722, -78.8152191642)",HLTHOUT,CHD,3710740,Coronary Heart Disease,35.7814978722,-78.8152191642,35.7815,-78.8152,223.64,0.01,3.21,70.81,0.6,6.11,10.34,5.38
2017,IA,Iowa,Cedar Rapids,City,BRFSS,Health Outcomes,1912000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.3,126326,"(41.966729258, -91.6781679349)",HLTHOUT,CHD,1912000,Coronary Heart Disease,41.966729258,-91.6781679349,41.9667,-91.6782,226.97,0.13,2.51,115.87,0.58,2.97,3.33,2.63
2017,CO,Colorado,Centennial,City,BRFSS,Health Outcomes,812815,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,100377,"(39.592872073, -104.867986891)",HLTHOUT,CHD,812815,Coronary Heart Disease,39.592872073,-104.867986891,39.5929,-104.868,185.25,0.14,1.29,113.01,0.37,1.4,4.36,0.41
2017,IL,Illinois,Champaign,City,BRFSS,Health Outcomes,1712385,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,81055,"(40.1151051361, -88.2729845986)",HLTHOUT,CHD,1712385,Coronary Heart Disease,40.1151051361,-88.2729845986,40.1151,-88.273,263.69,0.2,6.34,114.44,2.89,8.24,8.89,3.01
2017,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,412000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.6,236123,"(33.28318981, -111.852210033)",HLTHOUT,CHD,412000,Coronary Heart Disease,33.28318981,-111.852210033,33.2832,-111.8522,220.3,0.45,3.0,120.16,0.53,1.27,4.59,0.61
2017,WV,West Virginia,Charleston,City,BRFSS,Health Outcomes,5414600,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,6.9,7.2,51400,"(38.3484079736, -81.632165003)",HLTHOUT,CHD,5414600,Coronary Heart Disease,38.3484079736,-81.632165003,38.3484,-81.6322,236.99,0.04,4.16,81.54,2.38,4.72,5.58,0.64
2017,SC,South Carolin,Charleston,City,BRFSS,Health Outcomes,4513330,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.1,120083,"(32.8136961892, -79.967381899)",HLTHOUT,CHD,4513330,Coronary Heart Disease,32.8136961892,-79.967381899,32.8137,-79.9674,267.03,0.01,3.81,127.32,1.51,12.98,15.09,1.33
2017,NC,North Carolin,Charlotte,City,BRFSS,Health Outcomes,3712000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.3,731424,"(35.2078721969, -80.8300754645)",HLTHOUT,CHD,3712000,Coronary Heart Disease,35.2078721969,-80.8300754645,35.21,-80.83,240.33,0.03,5.36,89.41,0.7,5.67,9.09,1.68
2017,TN,Tennessee,Chattanooga,City,BRFSS,Health Outcomes,4714000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,167674,"(35.0662472165, -85.2466771892)",HLTHOUT,CHD,4714000,Coronary Heart Disease,35.0662472165,-85.2466771892,35.0662,-85.2467,223.64,0.02,3.56,65.09,0.43,6.03,11.67,2.15
2017,VA,Virginia,Chesapeake,City,BRFSS,Health Outcomes,5116000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.2,222209,"(36.6777521118, -76.3024325925)",HLTHOUT,CHD,5116000,Coronary Heart Disease,36.6777521118,-76.3024325925,36.6778,-76.3024,337.12,0.04,21.42,33.62,0.86,9.01,12.66,1.9
2017,WY,Wyoming,Cheyenne,City,BRFSS,Health Outcomes,5613900,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,59466,"(41.1460804265, -104.789064332)",HLTHOUT,CHD,5613900,Coronary Heart Disease,41.1460804265,-104.789064332,41.1461,-104.7891,190.26,0.05,0.68,105.86,0.66,2.06,4.51,0.95
2017,IL,Illinois,Chicago,City,BRFSS,Health Outcomes,1714000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.9,5.9,2695598,"(41.8372950615, -87.6862308732)",HLTHOUT,CHD,1714000,Coronary Heart Disease,41.8372950615,-87.6862308732,41.8373,-87.6862,393.87,2.26,40.1,69.38,5.78,11.78,14.56,2.22
2017,CA,California,Chico,City,BRFSS,Health Outcomes,613014,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CHD,613014,Coronary Heart Disease,39.7568503668,-121.815983972,39.7569,-121.816,233.65,0.13,0.72,94.41,0.13,1.78,2.29,0.79
2017,CA,California,Chino,City,BRFSS,Health Outcomes,613210,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.1,77983,"(33.983588126, -117.665296584)",HLTHOUT,CHD,613210,Coronary Heart Disease,33.983588126,-117.665296584,33.9836,-117.6653,427.25,1.23,19.88,260.35,17.17,63.04,68.92,0.55
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,613214,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.9,3.8,4.0,74799,"(33.950774546, -117.725326968)",HLTHOUT,CHD,613214,Coronary Heart Disease,33.950774546,-117.725326968,33.9508,-117.7253,427.25,1.23,19.88,260.35,17.17,63.04,68.92,0.55
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,613392,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,4.9,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CHD,613392,Coronary Heart Disease,32.6282964262,-117.010042407,32.6283,-117.01,240.33,0.49,2.53,105.86,1.06,2.31,3.82,0.28
2017,IL,Illinois,Cicero,City,BRFSS,Health Outcomes,1714351,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.8,7.1,83891,"(41.844539143, -87.7592873023)",HLTHOUT,CHD,1714351,Coronary Heart Disease,41.844539143,-87.7592873023,41.8445,-87.7593,393.87,2.26,40.1,69.38,5.78,11.78,14.56,2.22
2017,OH,Ohio,Cincinnati,City,BRFSS,Health Outcomes,3915000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.4,7.3,7.4,296943,"(39.1411747124, -84.5060004524)",HLTHOUT,CHD,3915000,Coronary Heart Disease,39.1411747124,-84.5060004524,39.1412,-84.506,283.72,0.17,9.6,95.84,1.7,14.8,16.72,2.53
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,613588,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CHD,613588,Coronary Heart Disease,38.6947788342,-121.287991502,38.69,-121.29,243.66,0.28,1.56,98.71,0.47,3.26,3.79,0.76
2017,TN,Tennessee,Clarksville,City,BRFSS,Health Outcomes,4715160,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.5,132929,"(36.569683159, -87.3432371614)",HLTHOUT,CHD,4715160,Coronary Heart Disease,36.569683159,-87.3432371614,36.5697,-87.3432,243.66,0.03,7.63,62.23,4.23,6.41,11.37,1.43
2017,FL,Florida,Clearwater,City,BRFSS,Health Outcomes,1212875,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.4,107685,"(27.9805997919, -82.7544099135)",HLTHOUT,CHD,1212875,Coronary Heart Disease,27.9805997919,-82.7544099135,27.9806,-82.7544,263.69,0.03,4.07,140.19,1.37,15.64,25.16,0.68
2017,OH,Ohio,Cleveland,City,BRFSS,Health Outcomes,3916000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.5,396815,"(41.4765345821, -81.6805494865)",HLTHOUT,CHD,3916000,Coronary Heart Disease,41.4765345821,-81.6805494865,41.4765,-81.6805,273.71,0.36,21.76,77.96,1.46,5.45,6.72,0.51
2017,NJ,New Jersey,Clifton,City,BRFSS,Health Outcomes,3413690,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5.0,5.2,84136,"(40.8631217425, -74.1575145342)",HLTHOUT,CHD,3413690,Coronary Heart Disease,40.8631217425,-74.1575145342,40.8631,-74.1575,317.1,0.07,21.08,47.92,0.66,4.43,7.97,1.49
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,614218,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.1,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CHD,614218,Coronary Heart Disease,36.8289400179,-119.68665285,36.8289,-119.6867,230.31,0.07,0.55,107.29,0.09,1.99,2.32,1.06
2017,TX,Texas,College Station,City,BRFSS,Health Outcomes,4815976,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.5,5.8,93857,"(30.5867615801, -96.2957958614)",HLTHOUT,CHD,4815976,Coronary Heart Disease,30.5867615801,-96.2957958614,30.5868,-96.2958,220.3,0.02,1.22,77.96,0.67,5.26,14.51,0.85
2017,CO,Colorado,Colorado Springs,City,BRFSS,Health Outcomes,816000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.8,4.9,416427,"(38.8672748077, -104.760664479)",HLTHOUT,CHD,816000,Coronary Heart Disease,38.8672748077,-104.760664479,38.8673,-104.7607,176.91,0.12,0.77,105.86,0.14,1.27,3.84,0.47
2017,MO,Missouri,Columbia,City,BRFSS,Health Outcomes,2915670,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.6,5.9,108500,"(38.9481109651, -92.3260129764)",HLTHOUT,CHD,2915670,Coronary Heart Disease,38.9481109651,-92.3260129764,38.9481,-92.326,257.02,0.03,4.07,101.57,3.64,13.75,15.05,2.15
2017,SC,South Carolin,Columbia,City,BRFSS,Health Outcomes,4516000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.6,129272,"(34.0366069566, -80.9037852694)",HLTHOUT,CHD,4516000,Coronary Heart Disease,34.0366069566,-80.9037852694,34.0366,-80.9038,226.97,0.03,4.2,101.57,0.57,5.11,8.13,2.25
2017,GA,Georgia,Columbus,City,BRFSS,Health Outcomes,1319000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.5,189885,"(32.5099614852, -84.8770410586)",HLTHOUT,CHD,1319000,Coronary Heart Disease,32.5099614852,-84.8770410586,32.51,-84.877,273.71,0.24,9.34,61.51,0.33,5.21,7.4,1.11
2017,OH,Ohio,Columbus,City,BRFSS,Health Outcomes,3918000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.5,787033,"(39.9859500484, -82.9851738516)",HLTHOUT,CHD,3918000,Coronary Heart Disease,39.9859500484,-82.9851738516,39.986,-82.9852,277.04,0.13,10.2,101.57,2.24,11.82,13.14,2.76
2017,CA,California,Compton,City,BRFSS,Health Outcomes,615044,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.7,96455,"(33.892965693, -118.227506568)",HLTHOUT,CHD,615044,Coronary Heart Disease,33.892965693,-118.227506568,33.893,-118.2275,307.08,1.58,10.2,135.9,5.96,13.71,15.91,0.71
2017,NC,North Carolin,Concord,City,BRFSS,Health Outcomes,3714100,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.5,5.8,79066,"(35.3939316958, -80.6352429349)",HLTHOUT,CHD,3714100,Coronary Heart Disease,35.3939316958,-80.6352429349,35.3939,-80.6352,253.68,0.05,9.0,88.69,1.06,5.81,9.54,1.44
2017,CA,California,Concord,City,BRFSS,Health Outcomes,616000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,122067,"(37.9721810307, -122.001588036)",HLTHOUT,CHD,616000,Coronary Heart Disease,37.9721810307,-122.001588036,37.9722,-122.0016,260.35,1.34,7.2,114.44,4.65,6.25,8.15,0.71
2017,FL,Florida,Coral Springs,City,BRFSS,Health Outcomes,1214400,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.6,121096,"(26.2701700158, -80.2592221493)",HLTHOUT,CHD,1214400,Coronary Heart Disease,26.2701700158,-80.2592221493,26.27,-80.26,230.31,0.02,3.68,117.3,1.09,4.82,12.64,0.54
2017,CA,California,Corona,City,BRFSS,Health Outcomes,616350,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,5.0,5.1,152374,"(33.8623571787, -117.564224471)",HLTHOUT,CHD,616350,Coronary Heart Disease,33.8623571787,-117.564224471,33.8624,-117.5642,337.12,0.62,7.2,208.86,7.33,31.8,35.59,0.99
2017,TX,Texas,Corpus Christi,City,BRFSS,Health Outcomes,4817000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.2,305215,"(27.7291588337, -97.4019095379)",HLTHOUT,CHD,4817000,Coronary Heart Disease,27.7291588337,-97.4019095379,27.7292,-97.4019,216.96,0.03,1.48,79.39,0.73,9.85,28.33,0.29
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,616532,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.1,109960,"(33.6667651353, -117.91350475)",HLTHOUT,CHD,616532,Coronary Heart Disease,33.6667651353,-117.91350475,33.6668,-117.9135,393.87,1.31,18.17,231.74,16.69,40.94,47.43,0.44
2017,RI,Rhode Island,Cranston,City,BRFSS,Health Outcomes,4419180,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.2,80387,"(41.7658017135, -71.4861485002)",HLTHOUT,CHD,4419180,Coronary Heart Disease,41.7658017135,-71.4861485002,41.7658,-71.4861,257.02,0.0,6.0,92.98,0.32,2.63,3.03,0.62
2017,TX,Texas,Dallas,City,BRFSS,Health Outcomes,4819000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.3,6.3,1197816,"(32.7939804066, -96.7656929463)",HLTHOUT,CHD,4819000,Coronary Heart Disease,32.7939804066,-96.7656929463,32.794,-96.7657,236.99,0.05,6.86,67.95,0.88,1.77,2.99,1.12
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,617918,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.0,3.9,4.1,101123,"(37.6861552276, -122.468298024)",HLTHOUT,CHD,617918,Coronary Heart Disease,37.6861552276,-122.468298024,37.6862,-122.4683,223.64,0.19,0.94,97.28,0.83,1.64,3.95,0.18
2017,CT,Connecticut,Danbury,City,BRFSS,Health Outcomes,918430,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.0,4.9,5.2,80893,"(41.4015898606, -73.470938682)",HLTHOUT,CHD,918430,Coronary Heart Disease,41.4015898606,-73.470938682,41.4016,-73.4709,240.33,0.0,3.26,92.98,0.36,3.44,3.86,0.78
2017,IA,Iowa,Davenport,City,BRFSS,Health Outcomes,1919000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,99685,"(41.5557926876, -90.6051730163)",HLTHOUT,CHD,1919000,Coronary Heart Disease,41.5557926876,-90.6051730163,41.5558,-90.6052,240.33,0.24,6.17,111.58,0.98,3.64,4.02,2.98
2017,FL,Florida,Davie,City,BRFSS,Health Outcomes,1216475,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.7,91992,"(26.0789340778, -80.2869750311)",HLTHOUT,CHD,1216475,Coronary Heart Disease,26.0789340778,-80.2869750311,26.0789,-80.287,243.66,0.04,8.65,120.16,3.04,5.92,14.68,0.63
2017,OH,Ohio,Dayton,City,BRFSS,Health Outcomes,3921000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,141527,"(39.779768039, -84.1997930517)",HLTHOUT,CHD,3921000,Coronary Heart Disease,39.779768039,-84.1997930517,39.7798,-84.1998,273.71,0.12,7.11,101.57,1.25,11.72,13.67,5.19
2017,MI,Michigan,Dearborn,City,BRFSS,Health Outcomes,2621000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.5,7.8,98153,"(42.3126884626, -83.2129368006)",HLTHOUT,CHD,2621000,Coronary Heart Disease,42.3126884626,-83.2129368006,42.3127,-83.2129,377.18,1.27,32.22,52.21,0.95,5.08,8.6,2.09
2017,IL,Illinois,Decatur,City,BRFSS,Health Outcomes,1718823,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.6,76122,"(39.8555822645, -88.9336983421)",HLTHOUT,CHD,1718823,Coronary Heart Disease,39.8555822645,-88.9336983421,39.8556,-88.9337,247.0,0.08,4.11,115.87,1.28,7.38,7.89,2.76
2017,FL,Florida,Deerfield Beach,City,BRFSS,Health Outcomes,1216725,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.7,75018,"(26.3049966413, -80.1277706584)",HLTHOUT,CHD,1216725,Coronary Heart Disease,26.3049966413,-80.1277706584,26.305,-80.1278,230.31,0.02,3.9,114.44,1.04,4.69,12.51,0.59
2017,FL,Florida,Deltona,City,BRFSS,Health Outcomes,1217200,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,85182,"(28.905060048, -81.2134269839)",HLTHOUT,CHD,1217200,Coronary Heart Disease,28.905060048,-81.2134269839,28.9051,-81.2134,230.31,0.02,3.56,111.58,0.68,6.18,9.36,0.77
2017,TX,Texas,Denton,City,BRFSS,Health Outcomes,4819972,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.5,5.8,113383,"(33.2156160443, -97.1412438684)",HLTHOUT,CHD,4819972,Coronary Heart Disease,33.2156160443,-97.1412438684,33.2156,-97.1412,230.31,0.06,5.66,70.1,0.94,2.21,3.6,0.93
2017,CO,Colorado,Denver,City,BRFSS,Health Outcomes,820000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.6,4.6,600158,"(39.7620283743, -104.876365322)",HLTHOUT,CHD,820000,Coronary Heart Disease,39.7620283743,-104.876365322,39.762,-104.8764,210.29,0.63,4.54,108.72,0.89,2.13,5.08,0.71
2017,IA,Iowa,Des Moines,City,BRFSS,Health Outcomes,1921000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,6.0,203433,"(41.5741349525, -93.6165066086)",HLTHOUT,CHD,1921000,Coronary Heart Disease,41.5741349525,-93.6165066086,41.5741,-93.6165,253.68,0.1,3.77,124.45,1.28,6.91,7.35,3.17
2017,MI,Michigan,Detroit,City,BRFSS,Health Outcomes,2622000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.8,713777,"(42.3847015631, -83.1053178776)",HLTHOUT,CHD,2622000,Coronary Heart Disease,42.3847015631,-83.1053178776,42.3847,-83.1053,640.87,15.42,74.71,10.37,3.87,11.02,17.46,4.5
2017,CA,California,Downey,City,BRFSS,Health Outcomes,619766,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5.0,111772,"(33.937867256, -118.131150116)",HLTHOUT,CHD,619766,Coronary Heart Disease,33.937867256,-118.131150116,33.9379,-118.1312,377.18,2.46,22.62,177.38,13.95,28.74,32.33,1.22
2017,MN,Minnesota,Duluth,City,BRFSS,Health Outcomes,2717000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.5,5.7,86265,"(46.7854703427, -92.1342013763)",HLTHOUT,CHD,2717000,Coronary Heart Disease,46.7854703427,-92.1342013763,46.7855,-92.1342,287.06,0.52,13.02,91.55,1.16,2.86,4.92,0.65
2017,NC,North Carolin,Durham,City,BRFSS,Health Outcomes,3719000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,228330,"(35.9809147402, -78.9059161097)",HLTHOUT,CHD,3719000,Coronary Heart Disease,35.9809147402,-78.9059161097,35.9809,-78.9059,283.72,0.07,13.54,41.84,0.57,7.31,11.9,2.69
2017,TX,Texas,Edinburg,City,BRFSS,Health Outcomes,4822660,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.4,6.8,77100,"(26.3155843974, -98.1637130371)",HLTHOUT,CHD,4822660,Coronary Heart Disease,26.3155843974,-98.1637130371,26.3156,-98.1637,233.65,0.14,3.04,60.08,1.8,6.12,15.73,0.65
2017,OK,Oklahoma,Edmond,City,BRFSS,Health Outcomes,4023200,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.3,81405,"(35.6689350516, -97.4159205309)",HLTHOUT,CHD,4023200,Coronary Heart Disease,35.6689350516,-97.4159205309,35.6689,-97.4159,236.99,0.05,4.37,92.98,0.54,5.21,6.68,1.0
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,621712,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,6.0,99478,"(32.8016581921, -116.960483614)",HLTHOUT,CHD,621712,Coronary Heart Disease,32.8016581921,-116.960483614,32.8017,-116.9605,260.35,1.43,6.51,94.41,1.06,2.84,4.58,1.06
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,622230,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.0,6.2,113475,"(34.073919653, -118.029071951)",HLTHOUT,CHD,622230,Coronary Heart Disease,34.073919653,-118.029071951,34.0739,-118.0291,370.5,1.76,19.88,188.83,10.37,40.48,44.39,0.63
2017,TX,Texas,El Paso,City,BRFSS,Health Outcomes,4824000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,649121,"(31.8481123506, -106.432021874)",HLTHOUT,CHD,4824000,Coronary Heart Disease,31.8481123506,-106.432021874,31.8481,-106.432,190.26,0.04,0.4,110.15,0.06,26.28,190.32,0.49
2017,IL,Illinois,Elgin,City,BRFSS,Health Outcomes,1723074,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.8,108188,"(42.0385402472, -88.3224947104)",HLTHOUT,CHD,1723074,Coronary Heart Disease,42.0385402472,-88.3224947104,42.0385,-88.3225,307.08,0.48,13.02,98.71,3.37,10.21,12.77,2.0
2017,NJ,New Jersey,Elizabeth,City,BRFSS,Health Outcomes,3421000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,124969,"(40.6664447729, -74.1938679138)",HLTHOUT,CHD,3421000,Coronary Heart Disease,40.6664447729,-74.1938679138,40.67,-74.19,350.48,0.1,33.93,50.78,2.44,5.5,9.23,2.15
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,622020,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.4,4.5,153015,"(38.4159992006, -121.384137762)",HLTHOUT,CHD,622020,Coronary Heart Disease,38.4159992006,-121.384137762,38.416,-121.3841,273.71,1.45,7.03,101.57,1.97,4.74,5.26,1.01
2017,PA,Pennsylvania,Erie,City,BRFSS,Health Outcomes,4224000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.4,7.2,7.5,101786,"(42.1164698754, -80.0730358517)",HLTHOUT,CHD,4224000,Coronary Heart Disease,42.1164698754,-80.0730358517,42.1165,-80.073,247.0,0.17,12.17,92.98,1.54,2.8,3.31,0.5
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,622804,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CHD,622804,Coronary Heart Disease,33.1346952955,-117.072122618,33.1347,-117.0721,236.99,0.48,2.72,104.43,1.13,2.54,3.94,0.47
2017,OR,Oregon,Eugene,City,BRFSS,Health Outcomes,4123850,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.4,156185,"(44.0559363346, -123.117327584)",HLTHOUT,CHD,4123850,Coronary Heart Disease,44.0559363346,-123.117327584,44.0559,-123.1173,226.97,0.03,0.74,98.71,0.22,0.61,1.51,0.23
2017,IL,Illinois,Evanston,City,BRFSS,Health Outcomes,1724582,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.3,4.6,74486,"(42.0463099649, -87.6940348773)",HLTHOUT,CHD,1724582,Coronary Heart Disease,42.0463099649,-87.6940348773,42.0463,-87.694,287.06,0.49,13.2,105.86,2.03,12.82,14.97,0.5
2017,IN,Indiana,Evansville,City,BRFSS,Health Outcomes,1822000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7.1,7.3,117429,"(37.9867158026, -87.538270731)",HLTHOUT,CHD,1822000,Coronary Heart Disease,37.9867158026,-87.538270731,37.9867,-87.5383,270.37,0.06,7.88,73.67,1.97,8.27,11.03,1.82
